Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,3.6804436e-06,0.29397413,8.846333e-22,0.12222521,1.9926976e-05,0.0026323162,0.07199833,3.2151592e-28,1.1667717e-18,0.50914645
,,,,,,,,,,,,,,,,,2.0360683e-06,0.25374505,1.8739561e-23,0.08987103,2.8612244e-06,0.004474534,0.089386545,5.672048e-30,7.415074e-20,0.56251794
,,,,,,,,,,,,,,,,,2.435097e-08,0.22416008,5.4098183e-31,0.22556253,1.4253988e-10,0.0113761565,0.05982629,6.6586166e-36,3.0510884e-26,0.47907495
,,,,,,,,,,,,,,,,,2.4415927e-08,0.22375882,5.5649055e-31,0.22472845,1.4778631e-10,0.011610199,0.059844512,6.740688e-36,3.1854407e-26,0.48005798
,,,,,,,,,,,,,,,,,1.4578511e-06,0.2803365,6.731871e-37,0.28601563,4.259833e-12,0.10692721,0.04618687,0.0,1.1097947e-24,0.28053227
,,,,,,,,,,,,,,,,,1.3941838e-06,0.2849708,6.664736e-37,0.28618872,4.257885e-12,0.10411433,0.046643965,0.0,1.0515086e-24,0.27808073
,,,,,,,,,,,,,,,,,1.354973e-06,0.2879262,6.621016e-37,0.28626263,4.2560773e-12,0.10236156,0.046933323,0.0,1.01588e-24,0.27651486
,,,,,,,,,,,,,,,,,1.3177644e-06,0.29081398,6.5781694e-37,0.28631458,4.254026e-12,0.100676246,0.047213648,0.0,9.822765e-25,0.27498025
,,,,,,,,,,,,,,,,,1.3386227e-06,0.2891827,6.60108e-37,0.28627628,4.2549003e-12,0.10163163,0.047057375,0.0,1.0010252e-24,0.2758506
,,,,,,,,,,,,,,,,,1.3140196e-06,0.291107,6.5726014e-37,0.2863075,4.253491e-12,0.100513354,0.047243737,0.0,9.788427e-25,0.27482715
,,,,,,,,,,,,,,,,,2.8330535e-06,0.23476417,2.570748e-32,0.3543694,5.018121e-07,0.2005388,0.049044143,0.0,3.8674644e-23,0.16128013
,,,,,,,,,,,,,,,,,2.7105557e-06,0.24092062,2.4014515e-32,0.3579533,4.7063241e-07,0.19082905,0.0498948,0.0,3.4269957e-23,0.16039899
,,,,,,,,,,,,,,,,,2.6092728e-06,0.24642324,2.1942088e-32,0.36191452,4.3097637e-07,0.18151197,0.050633,0.0,2.995163e-23,0.15951423
,,,,,,,,,,,,,,,,,2.4801611e-06,0.252597,2.0582565e-32,0.3646761,4.0694226e-07,0.17307095,0.05143657,0.0,2.6657185e-23,0.15821655
,,,,,,,,,,,,,,,,,2.2602264e-06,0.26335886,1.9054882e-32,0.36785778,3.81756e-07,0.16024145,0.05277937,0.0,2.2456783e-23,0.1557599
,,,,,,,,,,,,,,,,,2.6222274e-06,0.24594645,2.2057251e-32,0.361741,4.3277757e-07,0.18207459,0.050572053,0.0,3.022241e-23,0.15966295
,,,,,,,,,,,,,,,,,1.3924279e-11,0.21388544,2.157938e-38,0.217315,4.7249157e-13,0.0016888665,0.20574616,0.0,2.5067322e-29,0.36136448
,,,,,,,,,,,,,,,,,1.39229175e-11,0.2138988,2.1575334e-38,0.21732563,4.725102e-13,0.001688624,0.20574881,0.0,2.5060903e-29,0.36133808
,,,,,,,,,,,,,,,,,1.3923158e-11,0.21390127,2.1579164e-38,0.2173352,4.725508e-13,0.0016884987,0.20574175,0.0,2.5062864e-29,0.36133328
,,,,,,,,,,,,,,,,,1.3923158e-11,0.21390127,2.1579164e-38,0.2173352,4.725508e-13,0.0016884987,0.20574175,0.0,2.5062864e-29,0.36133328
,,,,,,,,,,,,,,,,,1.3927087e-11,0.21388042,2.1588506e-38,0.2173352,4.72594e-13,0.0016887755,0.2057272,0.0,2.5076392e-29,0.3613684
,,,,,,,,,,,,,,,,,1.3926894e-11,0.21387789,2.1584998e-38,0.21732596,4.725551e-13,0.0016889067,0.2057342,0.0,2.5074422e-29,0.36137307
,,,,,,,,,,,,,,,,,2.0052233e-10,0.2758365,0.0,0.2982794,1.1688623e-14,0.073083684,0.10516085,1.6426193e-37,6.545855e-33,0.24763961
,,,,,,,,,,,,,,,,,2.0182174e-10,0.27239135,0.0,0.2994968,1.1862336e-14,0.072840214,0.10540231,1.6744405e-37,6.563451e-33,0.24986932
,,,,,,,,,,,,,,,,,2.0120616e-10,0.27406758,0.0,0.2988608,1.1777893e-14,0.072981566,0.10528205,1.6595648e-37,6.557013e-33,0.24880803
,,,,,,,,,,,,,,,,,2.0134622e-10,0.2736564,0.0,0.29905626,1.1799586e-14,0.072926715,0.105314344,1.6633638e-37,6.560951e-33,0.24904628
,,,,,,,,,,,,,,,,,2.0133527e-10,0.27374434,0.0,0.29898068,1.1795434e-14,0.07296713,0.10530499,1.6630069e-37,6.563097e-33,0.24900283
,,,,,,,,,,,,,,,,,2.0016917e-10,0.27692658,0.0,0.29789495,1.1637677e-14,0.073173344,0.105064176,1.6331343e-37,6.545604e-33,0.24694099
,,,,,,,,,,,,,,,,,0.028462172,0.00014814685,0.19199254,4.109192e-05,0.77011365,6.29879e-06,0.002330187,0.0010579256,0.0045523625,0.001295542
,,,,,,,,,,,,,,,,,0.03861362,0.00026097067,0.16831298,7.8313984e-05,0.7806419,1.33139665e-05,0.003578524,0.0015607523,0.0046798796,0.002259682
,,,,,,,,,,,,,,,,,0.00027316657,0.15392527,0.0,0.15352944,1.2262149e-15,0.0048124567,0.4755569,1.5940954e-31,9.096743e-34,0.21190275
,,,,,,,,,,,,,,,,,0.044297233,0.0002002057,0.15191686,4.982688e-05,0.79254264,7.92023e-06,0.0030794092,0.0009437926,0.005258829,0.0017032449
,,,,,,,,,,,,,,,,,0.00022851655,0.15955304,0.0,0.15375763,1.0068244e-15,0.0042552054,0.4790918,1.4459106e-31,6.1764587e-34,0.20311382
,,,,,,,,,,,,,,,,,0.039817337,0.00017014657,0.1612815,4.3376847e-05,0.78816587,7.020418e-06,0.00272348,0.00093171,0.005381723,0.0014777328
,,,,,,,,,,,,,,,,,1.5615915e-06,0.0066091567,0.0,0.0043833423,3.4255257e-13,0.23679239,0.26935878,8.208511e-28,4.6441e-31,0.48285472
,,,,,,,,,,,,,,,,,5.639665e-06,0.004029678,0.0,0.0026742667,5.253505e-11,0.058320984,0.15802631,5.560416e-27,3.922758e-29,0.7769431
,,,,,,,,,,,,,,,,,5.613436e-06,0.0040200353,0.0,0.002663444,5.0121258e-11,0.061294045,0.15908536,5.3896475e-27,3.798805e-29,0.7729315
,,,,,,,,,,,,,,,,,1.5698795e-06,0.006609349,0.0,0.0043787737,3.4944693e-13,0.23545086,0.26896718,8.274836e-28,4.7162554e-31,0.48459226
,,,,,,,,,,,,,,,,,1.5562822e-06,0.006605205,0.0,0.004381657,3.3800062e-13,0.23817049,0.26945356,8.164329e-28,4.602903e-31,0.48138747
,,,,,,,,,,,,,,,,,1.5565114e-06,0.0066052447,0.0,0.0043818513,3.3816775e-13,0.23811197,0.26946852,8.166123e-28,4.6043714e-31,0.4814308
,,,,,,,,,,,,,,,,,1.760479e-10,0.21170822,0.0,0.2858894,4.2491705e-10,1.0606094e-06,0.37542194,2.7835624e-24,2.3852482e-35,0.12697932
,,,,,,,,,,,,,,,,,1.9832697e-10,0.2174229,0.0,0.27674836,6.4167915e-10,9.4388093e-07,0.36925533,3.2151282e-24,3.2785103e-35,0.13657251
,,,,,,,,,,,,,,,,,1.5663579e-10,0.21277283,0.0,0.29126897,2.9293012e-10,1.2201485e-06,0.37657076,2.4137925e-24,1.8188769e-35,0.11938617
,,,,,,,,,,,,,,,,,1.8373728e-10,0.21291077,0.0,0.28279787,4.7592597e-10,1.029598e-06,0.3750109,2.9188276e-24,2.623311e-35,0.12927936
,,,,,,,,,,,,,,,,,1.2014637e-10,0.22613561,0.0,0.29424307,1.2380569e-10,1.9189267e-06,0.37542206,1.760373e-24,1.0235141e-35,0.10419727
,,,,,,,,,,,,,,,,,1.48944e-10,0.21638773,0.0,0.28894198,2.4297758e-10,1.3823471e-06,0.38007233,2.2773462e-24,1.6349043e-35,0.11459652
,,,,,,,,,,,,,,,,,1.1857478e-12,0.20795241,0.0,0.24009982,2.987362e-08,0.18140629,0.062414113,8.2664004e-20,2.3224022e-37,0.3081273
,,,,,,,,,,,,,,,,,1.0710822e-12,0.21339193,0.0,0.23601781,2.7958833e-08,0.18150662,0.0641707,7.732985e-20,1.9629602e-37,0.30491287
,,,,,,,,,,,,,,,,,1.0685897e-12,0.2143794,0.0,0.23568515,2.7898771e-08,0.18188454,0.0641387,7.699613e-20,1.9678354e-37,0.30391216
,,,,,,,,,,,,,,,,,9.530936e-13,0.22126932,0.0,0.23091286,2.589567e-08,0.18215635,0.066078946,7.128629e-20,1.6376434e-37,0.29958245
