Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,0.014163548,0.13678809,6.34498e-08,0.1366702,4.7070498e-07,0.14138885,0.034603655,2.3333685e-08,0.07584184,0.46054327
,,,,,,,,,,,,,,,,,0.014163548,0.13678809,6.34498e-08,0.1366702,4.7070498e-07,0.14138885,0.034603655,2.3333685e-08,0.07584184,0.46054327
,,,,,,,,,,,,,,,,,0.161198,0.0492084,3.328276e-08,0.049187005,2.5867125e-06,0.14824785,0.07956718,2.5761256e-07,0.05395257,0.4586362
,,,,,,,,,,,,,,,,,0.161198,0.0492084,3.328276e-08,0.049187005,2.5867125e-06,0.14824785,0.07956718,2.5761256e-07,0.05395257,0.4586362
,,,,,,,,,,,,,,,,,0.161198,0.0492084,3.328276e-08,0.049187005,2.5867125e-06,0.14824785,0.07956718,2.5761256e-07,0.05395257,0.4586362
,,,,,,,,,,,,,,,,,0.161198,0.0492084,3.328276e-08,0.049187005,2.5867125e-06,0.14824785,0.07956718,2.5761256e-07,0.05395257,0.4586362
,,,,,,,,,,,,,,,,,0.161198,0.0492084,3.328276e-08,0.049187005,2.5867125e-06,0.14824785,0.07956718,2.5761256e-07,0.05395257,0.4586362
,,,,,,,,,,,,,,,,,0.161198,0.0492084,3.328276e-08,0.049187005,2.5867125e-06,0.14824785,0.07956718,2.5761256e-07,0.05395257,0.4586362
,,,,,,,,,,,,,,,,,0.055169616,0.21761984,1.1676904e-10,0.21703456,4.6476073e-10,8.851377e-06,0.044630703,4.9323462e-05,2.1855521e-06,0.46548504
,,,,,,,,,,,,,,,,,0.055169616,0.21761984,1.1676904e-10,0.21703456,4.6476073e-10,8.851377e-06,0.044630703,4.9323462e-05,2.1855521e-06,0.46548504
,,,,,,,,,,,,,,,,,0.055169616,0.21761984,1.1676904e-10,0.21703456,4.6476073e-10,8.851377e-06,0.044630703,4.9323462e-05,2.1855521e-06,0.46548504
,,,,,,,,,,,,,,,,,0.055169616,0.21761984,1.1676904e-10,0.21703456,4.6476073e-10,8.851377e-06,0.044630703,4.9323462e-05,2.1855521e-06,0.46548504
,,,,,,,,,,,,,,,,,0.055169616,0.21761984,1.1676904e-10,0.21703456,4.6476073e-10,8.851377e-06,0.044630703,4.9323462e-05,2.1855521e-06,0.46548504
,,,,,,,,,,,,,,,,,0.055169616,0.21761984,1.1676904e-10,0.21703456,4.6476073e-10,8.851377e-06,0.044630703,4.9323462e-05,2.1855521e-06,0.46548504
,,,,,,,,,,,,,,,,,0.06981653,0.18244518,7.380112e-11,0.18177688,1.6054912e-09,0.00048638336,0.024753515,0.02260946,7.246728e-05,0.51803964
,,,,,,,,,,,,,,,,,0.06981653,0.18244518,7.380112e-11,0.18177688,1.6054912e-09,0.00048638336,0.024753515,0.02260946,7.246728e-05,0.51803964
